100.09,100.0
40.15,40.0
39.83,40.0
-0.08,0.25
99.78,100.0
39.54,40.0
0.52,0.25
99.9,100.0
0.15,0.25
100.26,100.0
99.61,100.0
40.13,40.0
100.23,100.0
40.05,40.0
40.01,40.0
0.02,0.25
0.35,0.25
100.17,100.0
100.0,100.0
39.69,40.0
0.35,0.25
99.88,100.0
40.07,40.0
0.38,0.25
40.06,40.0
-0.13,0.25
0.27,0.25
0.28,0.25
39.97,40.0
99.55,100.0
39.89,40.0
39.8,40.0
99.69,100.0
0.38,0.25
99.98,100.0
99.98,100.0
40.55,40.0
99.93,100.0
40.14,40.0
0.52,0.25
100.01,100.0
0.26,0.25
40.42,40.0
100.18,100.0
40.07,40.0
40.03,40.0
100.13,100.0
99.95,100.0
40.23,40.0
-0.02,0.25
40.21,40.0
39.88,40.0
0.24,0.25
0.38,0.25
0.35,0.25
39.95,40.0
0.11,0.25
100.12,100.0
0.3,0.25
39.85,40.0
0.16,0.25
0.08,0.25
0.6,0.25
40.22,40.0
40.49,40.0
39.91,40.0
0.41,0.25
40.02,40.0
0.35,0.25
40.14,40.0
39.98,40.0
100.16,100.0
99.58,100.0
40.23,40.0
0.23,0.25
0.2,0.25
100.13,100.0
39.98,40.0
100.2,100.0
100.26,100.0
40.31,40.0
40.23,40.0
100.12,100.0
0.1,0.25
39.91,40.0
-0.07,0.25
0.2,0.25
99.93,100.0
0.59,0.25
99.95,100.0
99.74,100.0
0.08,0.25
0.56,0.25
99.85,100.0
39.68,40.0
99.33,100.0
100.17,100.0
100.11,100.0
0.27,0.25
0.3,0.25
0.18,0.25
99.86,100.0
0.17,0.25
40.35,40.0
0.1,0.25
100.35,100.0
0.12,0.25
39.97,40.0
0.02,0.25
0.71,0.25
39.92,40.0
0.3,0.25
100.08,100.0
0.26,0.25
0.14,0.25
99.51,100.0
0.42,0.25
39.98,40.0
100.17,100.0
0.37,0.25
40.34,40.0
40.01,40.0
100.25,100.0
39.88,40.0
40.01,40.0
0.14,0.25
0.15,0.25
40.1,40.0
0.26,0.25
39.91,40.0
40.07,40.0
40.35,40.0
40.25,40.0
40.12,40.0
0.25,0.25
39.9,40.0
0.24,0.25
99.79,100.0
40.5,40.0
39.88,40.0
99.99,100.0
100.12,100.0
39.74,40.0
39.83,40.0
39.69,40.0
99.78,100.0
39.94,40.0
0.48,0.25
99.77,100.0
39.88,40.0
100.06,100.0
40.18,40.0
100.06,100.0
99.82,100.0
39.85,40.0
100.36,100.0
0.25,0.25
100.17,100.0
40.12,40.0
39.92,40.0
0.12,0.25
0.27,0.25
0.12,0.25
39.89,40.0
100.31,100.0
39.97,40.0
0.18,0.25
0.32,0.25
40.19,40.0
99.93,100.0
99.97,100.0
100.24,100.0
99.85,100.0
0.03,0.25
39.81,40.0
40.1,40.0
100.3,100.0
99.91,100.0
99.93,100.0
0.3,0.25
99.61,100.0
0.17,0.25
0.41,0.25
0.23,0.25
-0.03,0.25
0.25,0.25
-0.01,0.25
39.71,40.0
0.23,0.25
0.11,0.25
0.44,0.25
-0.01,0.25
100.07,100.0
0.37,0.25
0.17,0.25
99.85,100.0
0.25,0.25
0.26,0.25
0.02,0.25
0.3,0.25
99.82,100.0
39.83,40.0
0.23,0.25
99.97,100.0
0.28,0.25
40.0,40.0
40.05,40.0
40.01,40.0
40.0,40.0
100.12,100.0
40.19,40.0
40.19,40.0
100.33,100.0
-0.18,0.25
100.12,100.0
39.97,40.0
99.87,100.0
39.82,40.0
99.97,100.0
40.28,40.0
0.07,0.25
39.85,40.0
39.98,40.0
99.97,100.0
-0.05,0.25
0.4,0.25
99.89,100.0
-0.25,0.25
100.04,100.0
39.97,40.0
39.81,40.0
39.87,40.0
100.18,100.0
99.92,100.0
40.15,40.0
0.47,0.25
39.83,40.0
0.25,0.25
99.78,100.0
0.09,0.25
99.74,100.0
99.77,100.0
-0.02,0.25
-0.06,0.25
99.97,100.0
39.75,40.0
99.71,100.0
99.68,100.0
99.97,100.0
99.95,100.0
0.15,0.25
-0.22,0.25
0.41,0.25
0.08,0.25
0.19,0.25
0.22,0.25
100.2,100.0
99.93,100.0
40.12,40.0
0.11,0.25
99.99,100.0
40.05,40.0
39.98,40.0
100.11,100.0
39.99,40.0
39.95,40.0
40.03,40.0
100.17,100.0
99.92,100.0
100.02,100.0
40.14,40.0
40.22,40.0
99.95,100.0
0.4,0.25
0.39,0.25
100.23,100.0
100.1,100.0
0.26,0.25
100.27,100.0
0.17,0.25
0.27,0.25
-0.14,0.25
99.94,100.0
0.17,0.25
100.11,100.0
0.31,0.25
100.22,100.0
100.06,100.0
39.92,40.0
40.08,40.0
39.99,40.0
99.99,100.0
0.39,0.25
100.39,100.0
0.42,0.25
100.1,100.0
39.96,40.0
99.83,100.0
99.92,100.0
0.3,0.25
100.06,100.0
0.32,0.25
99.96,100.0
0.27,0.25
39.86,40.0
0.32,0.25
99.84,100.0
0.62,0.25
99.72,100.0
99.5,100.0
0.44,0.25
0.26,0.25
40.08,40.0
0.22,0.25
0.15,0.25
0.27,0.25
40.35,40.0
-0.11,0.25
99.66,100.0
-0.08,0.25
40.25,40.0
40.0,40.0
0.19,0.25
39.87,40.0
39.72,40.0
40.51,40.0
-0.05,0.25
39.82,40.0
0.34,0.25
100.22,100.0
0.18,0.25
0.22,0.25
100.23,100.0
40.17,40.0
99.76,100.0
99.65,100.0
99.98,100.0
0.09,0.25
39.99,40.0
39.98,40.0
0.03,0.25
0.22,0.25
0.3,0.25
99.79,100.0
0.24,0.25
99.94,100.0
39.94,40.0
0.18,0.25
0.46,0.25
100.06,100.0
39.71,40.0
39.74,40.0
40.09,40.0
40.04,40.0
100.24,100.0
39.62,40.0
40.15,40.0
40.1,40.0
100.04,100.0
0.27,0.25
39.96,40.0
0.46,0.25
39.79,40.0
99.93,100.0
40.34,40.0
100.1,100.0
39.89,40.0
40.0,40.0
39.98,40.0
39.78,40.0
39.74,40.0
99.78,100.0
100.52,100.0
40.04,40.0
-0.05,0.25
40.2,40.0
0.16,0.25
39.54,40.0
0.5,0.25
0.12,0.25
39.63,40.0
100.11,100.0
99.96,100.0
40.03,40.0
0.35,0.25
0.2,0.25
39.85,40.0
100.08,100.0
99.82,100.0
40.39,40.0
40.09,40.0
0.59,0.25
40.15,40.0
0.14,0.25
99.83,100.0
99.87,100.0
40.14,40.0
39.89,40.0
0.12,0.25
0.12,0.25
