0.33,0.25
100.72,100.75
100.69,100.75
0.26,0.25
100.72,100.75
0.22,0.25
0.2,0.25
100.7,100.75
100.79,100.75
0.16,0.25
100.69,100.75
0.26,0.25
100.83,100.75
0.28,0.25
100.8,100.75
100.77,100.75
100.66,100.75
0.35,0.25
100.83,100.75
0.32,0.25
100.73,100.75
100.7,100.75
0.34,0.25
0.34,0.25
100.73,100.75
0.24,0.25
100.85,100.75
0.23,0.25
100.67,100.75
0.32,0.25
0.23,0.25
100.81,100.75
100.76,100.75
100.7,100.75
0.22,0.25
100.78,100.75
0.28,0.25
0.2,0.25
100.75,100.75
100.78,100.75
0.27,0.25
100.71,100.75
0.2,0.25
100.79,100.75
0.17,0.25
0.25,0.25
0.28,0.25
0.3,0.25
0.28,0.25
0.27,0.25
100.78,100.75
100.72,100.75
0.17,0.25
100.71,100.75
0.34,0.25
0.19,0.25
0.22,0.25
0.25,0.25
0.3,0.25
100.77,100.75
100.71,100.75
100.68,100.75
0.27,0.25
0.27,0.25
0.3,0.25
0.18,0.25
100.72,100.75
100.84,100.75
0.29,0.25
0.31,0.25
0.2,0.25
0.33,0.25
0.15,0.25
0.22,0.25
100.76,100.75
0.16,0.25
0.19,0.25
100.76,100.75
0.29,0.25
100.71,100.75
0.2,0.25
0.15,0.25
0.15,0.25
100.81,100.75
100.79,100.75
100.85,100.75
0.21,0.25
100.66,100.75
100.67,100.75
0.23,0.25
100.82,100.75
100.69,100.75
0.28,0.25
100.68,100.75
100.74,100.75
100.81,100.75
100.79,100.75
100.67,100.75
0.32,0.25
0.17,0.25
100.72,100.75
0.34,0.25
100.84,100.75
100.84,100.75
100.72,100.75
100.74,100.75
0.23,0.25
0.23,0.25
100.73,100.75
100.83,100.75
0.32,0.25
0.2,0.25
0.19,0.25
0.22,0.25
100.75,100.75
100.71,100.75
100.72,100.75
100.73,100.75
0.32,0.25
100.78,100.75
100.76,100.75
0.17,0.25
0.31,0.25
0.2,0.25
0.34,0.25
100.74,100.75
100.68,100.75
100.69,100.75
100.77,100.75
0.22,0.25
100.71,100.75
0.32,0.25
0.21,0.25
0.28,0.25
100.73,100.75
0.34,0.25
100.82,100.75
0.18,0.25
100.71,100.75
0.21,0.25
100.69,100.75
100.71,100.75
100.74,100.75
0.26,0.25
100.66,100.75
100.74,100.75
0.21,0.25
0.21,0.25
100.68,100.75
0.32,0.25
100.7,100.75
100.85,100.75
0.2,0.25
100.76,100.75
100.83,100.75
0.21,0.25
100.84,100.75
0.2,0.25
100.68,100.75
0.35,0.25
0.26,0.25
0.22,0.25
0.25,0.25
0.26,0.25
100.73,100.75
100.81,100.75
100.66,100.75
0.29,0.25
0.34,0.25
0.27,0.25
100.8,100.75
100.81,100.75
100.74,100.75
100.85,100.75
100.68,100.75
0.32,0.25
0.18,0.25
0.22,0.25
0.25,0.25
100.77,100.75
0.29,0.25
100.8,100.75
0.23,0.25
0.16,0.25
100.71,100.75
100.65,100.75
0.32,0.25
100.76,100.75
100.72,100.75
100.84,100.75
100.81,100.75
0.18,0.25
100.67,100.75
100.67,100.75
100.66,100.75
0.19,0.25
100.82,100.75
0.26,0.25
100.75,100.75
100.8,100.75
100.65,100.75
0.33,0.25
100.75,100.75
0.29,0.25
100.68,100.75
100.78,100.75
100.69,100.75
0.19,0.25
100.67,100.75
0.28,0.25
100.72,100.75
100.65,100.75
0.22,0.25
0.22,0.25
0.32,0.25
100.79,100.75
0.31,0.25
100.7,100.75
0.21,0.25
100.7,100.75
100.69,100.75
0.34,0.25
0.29,0.25
100.74,100.75
100.7,100.75
100.69,100.75
100.81,100.75
100.68,100.75
0.21,0.25
0.25,0.25
100.83,100.75
0.26,0.25
0.23,0.25
100.65,100.75
100.79,100.75
100.68,100.75
100.69,100.75
100.76,100.75
0.23,0.25
0.22,0.25
0.34,0.25
100.81,100.75
0.33,0.25
0.26,0.25
0.2,0.25
100.74,100.75
0.24,0.25
0.18,0.25
100.76,100.75
0.22,0.25
100.8,100.75
0.24,0.25
100.66,100.75
100.66,100.75
100.65,100.75
0.33,0.25
0.33,0.25
100.75,100.75
100.69,100.75
100.78,100.75
0.29,0.25
100.8,100.75
0.31,0.25
100.77,100.75
100.85,100.75
0.19,0.25
0.26,0.25
100.7,100.75
0.35,0.25
0.21,0.25
0.32,0.25
100.67,100.75
0.2,0.25
100.65,100.75
100.76,100.75
100.66,100.75
0.18,0.25
0.34,0.25
100.84,100.75
0.21,0.25
100.74,100.75
0.2,0.25
100.8,100.75
100.72,100.75
0.23,0.25
100.83,100.75
0.29,0.25
0.15,0.25
100.68,100.75
100.84,100.75
0.15,0.25
0.23,0.25
0.27,0.25
100.72,100.75
0.35,0.25
0.22,0.25
0.18,0.25
100.76,100.75
100.67,100.75
0.17,0.25
